Line Item Name,Line Item Qty,Shipping State
"""F*ck Trump"" Pink Matte Liquid Lipstick -",2,CA
F*ck Kavanaugh Matte Liquid Lipstick -,2,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",2,MI
F*ck Kavanaugh Matte Liquid Lipstick -,2,MI
"""F*ck Trump"" Pink Matte Liquid Lipstick -",2,NC
F*ck Kavanaugh Matte Liquid Lipstick -,3,NC
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,LA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,2,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CO
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,WI
F*ck Kavanaugh Matte Liquid Lipstick -,1,RI
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,UT
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MD
F*ck Kavanaugh Matte Liquid Lipstick -,1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,MD
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,GA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WI
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CO
F*ck Kavanaugh Matte Liquid Lipstick -,1,CO
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,TN
F*ck Kavanaugh Matte Liquid Lipstick -,1,TN
F*ck Kavanaugh Matte Liquid Lipstick -,1,NC
"BATCH—001: ""04"" -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,AZ
F*ck Kavanaugh Matte Liquid Lipstick -,2,IL
F*ck Kavanaugh Matte Liquid Lipstick -,2,TN
F*ck Kavanaugh Matte Liquid Lipstick -,1,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,NM
F*ck Kavanaugh Matte Liquid Lipstick -,1,WI
F*ck Kavanaugh Matte Liquid Lipstick -,1,KY
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,MD
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,VA
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,GA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,KY
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,DE
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,GA
F*ck Kavanaugh Matte Liquid Lipstick -,1,GA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,2,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MD
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,MT
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,TX
F*ck Hollywood Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,2,VA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,DC
F*ck Kavanaugh Matte Liquid Lipstick -,1,OK
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,UT
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,AZ
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,GA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,KY
F*ck Kavanaugh Matte Liquid Lipstick -,1,MN
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MS
F*ck Kavanaugh Matte Liquid Lipstick -,1,MS
F*ck Kavanaugh Matte Liquid Lipstick -,1,IA
F*ck Kavanaugh Matte Liquid Lipstick -,1,IA
F*ck Kavanaugh Matte Liquid Lipstick -,1,NC
F*ck Kavanaugh Matte Liquid Lipstick -,1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"BATCH—001: ""02"" -",1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,KY
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,FL
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CO
F*ck Kavanaugh Matte Liquid Lipstick -,1,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,UT
"""F*ck Trump"" Pink Matte Liquid Lipstick -",3,IA
F*ck Kavanaugh Matte Liquid Lipstick -,3,IA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",2,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,CO
F*ck Kavanaugh Matte Liquid Lipstick -,1,NC
F*ck Kavanaugh Matte Liquid Lipstick -,1,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,AZ
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",2,AZ
F*ck Kavanaugh Matte Liquid Lipstick -,2,AZ
F*ck Kavanaugh Matte Liquid Lipstick -,3,NY
F*ck Kavanaugh Matte Liquid Lipstick -,2,MI
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,AE
F*ck Kavanaugh Matte Liquid Lipstick -,1,NC
F*ck Kavanaugh Matte Liquid Lipstick -,1,LA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,NV
F*ck Kavanaugh Matte Liquid Lipstick -,1,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,3,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,GA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CT
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,IN
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,CO
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,OH
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Hollywood Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,2,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,2,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,4,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,KY
F*ck Kavanaugh Matte Liquid Lipstick -,1,WI
F*ck Kavanaugh Matte Liquid Lipstick -,1,GA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,VA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,NC
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",12,CA
F*ck Kavanaugh Matte Liquid Lipstick -,3,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,3,MO
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CT
F*ck Kavanaugh Matte Liquid Lipstick -,1,CT
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,KY
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,2,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,OR
"BATCH—001: ""02"" -",1,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,MD
F*ck Kavanaugh Matte Liquid Lipstick -,6,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MA
F*ck Hollywood Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,3,IN
F*ck Kavanaugh Matte Liquid Lipstick -,1,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,OK
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,AZ
F*ck Kavanaugh Matte Liquid Lipstick -,1,VT
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,AL
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CO
F*ck Kavanaugh Matte Liquid Lipstick -,1,NE
F*ck Kavanaugh Matte Liquid Lipstick -,1,VA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,2,WA
F*ck Kavanaugh Matte Liquid Lipstick -,2,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,OH
"""F*ck Trump"" Pink Matte Liquid Lipstick -",10,NV
F*ck Kavanaugh Matte Liquid Lipstick -,5,NV
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,HI
F*ck Kavanaugh Matte Liquid Lipstick -,1,HI
F*ck Kavanaugh Matte Liquid Lipstick -,1,VA
F*ck Kavanaugh Matte Liquid Lipstick -,1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",3,NY
F*ck Kavanaugh Matte Liquid Lipstick -,3,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,FL
F*ck Kavanaugh Matte Liquid Lipstick -,2,MA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
"""F*ck Trump"" Pink Matte Liquid Lipstick -",4,CA
F*ck Kavanaugh Matte Liquid Lipstick -,4,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,MD
F*ck Kavanaugh Matte Liquid Lipstick -,1,SC
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,WI
F*ck Kavanaugh Matte Liquid Lipstick -,1,WI
F*ck Kavanaugh Matte Liquid Lipstick -,1,TN
F*ck Kavanaugh Matte Liquid Lipstick -,3,PA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,3,ME
F*ck Kavanaugh Matte Liquid Lipstick -,1,CT
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,KS
F*ck Kavanaugh Matte Liquid Lipstick -,1,MO
F*ck Kavanaugh Matte Liquid Lipstick -,1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,VA
F*ck Kavanaugh Matte Liquid Lipstick -,1,VA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,AZ
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,VA
F*ck Kavanaugh Matte Liquid Lipstick -,1,VA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,NV
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WY
F*ck Kavanaugh Matte Liquid Lipstick -,2,MO
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,GA
F*ck Kavanaugh Matte Liquid Lipstick -,1,NC
F*ck Kavanaugh Matte Liquid Lipstick -,2,TX
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
"""F*ck Trump"" Pink Matte Liquid Lipstick -",3,GA
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,WI
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,3,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,1,FL
F*ck Kavanaugh Matte Liquid Lipstick -,3,GA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,AK
F*ck Kavanaugh Matte Liquid Lipstick -,1,ND
F*ck Kavanaugh Matte Liquid Lipstick -,1,WI
F*ck Kavanaugh Matte Liquid Lipstick -,1,AZ
F*ck Kavanaugh Matte Liquid Lipstick -,1,VA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
"""F*ck Trump"" Pink Matte Liquid Lipstick -",2,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,GA
F*ck Kavanaugh Matte Liquid Lipstick -,1,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,OR
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,FL
F*ck Kavanaugh Matte Liquid Lipstick -,1,FL
F*ck Kavanaugh Matte Liquid Lipstick -,1,MA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,CO
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,KY
F*ck Kavanaugh Matte Liquid Lipstick -,2,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,3,VA
F*ck Kavanaugh Matte Liquid Lipstick -,6,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,DE
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,GA
F*ck Kavanaugh Matte Liquid Lipstick -,2,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WV
F*ck Kavanaugh Matte Liquid Lipstick -,1,FL
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,FL
F*ck Kavanaugh Matte Liquid Lipstick -,1,TN
F*ck Kavanaugh Matte Liquid Lipstick -,1,OK
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MD
F*ck Kavanaugh Matte Liquid Lipstick -,1,MD
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,WA
F*ck Hollywood Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,WA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,DE
F*ck Kavanaugh Matte Liquid Lipstick -,1,DE
F*ck Kavanaugh Matte Liquid Lipstick -,1,CO
F*ck Kavanaugh Matte Liquid Lipstick -,1,IL
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MO
F*ck Kavanaugh Matte Liquid Lipstick -,1,MO
F*ck Kavanaugh Matte Liquid Lipstick -,1,NJ
F*ck Kavanaugh Matte Liquid Lipstick -,1,TN
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,MN
F*ck Kavanaugh Matte Liquid Lipstick -,1,VA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,IN
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,MD
F*ck Kavanaugh Matte Liquid Lipstick -,2,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",3,PA
F*ck Kavanaugh Matte Liquid Lipstick -,3,FL
F*ck Kavanaugh Matte Liquid Lipstick -,1,KS
F*ck Kavanaugh Matte Liquid Lipstick -,1,MD
F*ck Kavanaugh Matte Liquid Lipstick -,2,AL
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CT
F*ck Kavanaugh Matte Liquid Lipstick -,1,CT
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,LA
F*ck Kavanaugh Matte Liquid Lipstick -,1,WI
F*ck Kavanaugh Matte Liquid Lipstick -,1,MA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,FL
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,PA
F*ck Kavanaugh Matte Liquid Lipstick -,2,KY
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,TN
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,MI
F*ck Kavanaugh Matte Liquid Lipstick -,1,CT
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,NY
F*ck Kavanaugh Matte Liquid Lipstick -,1,NY
"""F*ck Trump"" Pink Matte Liquid Lipstick -",2,PA
F*ck Kavanaugh Matte Liquid Lipstick -,2,PA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CO
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,UT
F*ck Kavanaugh Matte Liquid Lipstick -,1,NC
F*ck Kavanaugh Matte Liquid Lipstick -,2,OR
F*ck Kavanaugh Matte Liquid Lipstick -,1,OH
F*ck Kavanaugh Matte Liquid Lipstick -,3,MO
"""F*ck Trump"" Pink Matte Liquid Lipstick -",1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,TX
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,CA
F*ck Kavanaugh Matte Liquid Lipstick -,1,IN
